7,-122.409739,37.765767,00:00:58,"16th St & Bryant St, Potrero Center, San Francisco, CA 94103, USA"
7,-122.410389,37.765693,00:01:04,"2376-2398 16th Street, San Francisco, CA 94103, USA"
7,-122.411201,37.765615,00:01:10,"2400-2440 16th Street, San Francisco, CA 94103, USA"
7,-122.412121,37.765533,00:01:16,"2500-2598 16th Street, San Francisco, CA 94103, USA"
7,-122.412939,37.765467,00:01:22,"2601-2699 16th Street, San Francisco, CA 94103, USA"
7,-122.414821,37.765444,00:01:28,"2736-2798 16th Street, San Francisco, CA 94103, USA"
7,-122.414964,37.765444,00:01:34,"2736-2798 16th Street, San Francisco, CA 94103, USA"
7,-122.415424,37.765318,00:01:40,"2801-2851 16th Street, San Francisco, CA 94103, USA"
7,-122.415296,37.763961,00:01:46,"2084-2098 Folsom Street, San Francisco, CA 94110, USA"
7,-122.415196,37.763115,00:01:52,"2132 Folsom Street, San Francisco, CA 94105, USA"
7,-122.415183,37.762967,00:01:58,"2140 Folsom Street, San Francisco, CA 94110, USA"
7,-122.415127,37.762278,00:02:04,"2194 Folsom Street, San Francisco, CA 94110, USA"
7,-122.415055,37.761675,00:02:10,"2214-2270 Folsom Street, San Francisco, CA 94110, USA"
7,-122.414988,37.760932,00:02:16,"2270 Folsom Street, San Francisco, CA 94105, USA"
7,-122.414862,37.759337,00:02:22,"2374 Folsom Street, San Francisco, CA 94110, USA"
8,-122.421922,37.773187,00:00:00,"1686 Market Street, San Francisco, CA 94102, USA"
8,-122.422118,37.773043,00:00:06,"1665 Market Street, San Francisco, CA 94103, USA"
8,-122.422165,37.773007,00:00:11,"1700 Market Street, San Francisco, CA 94102, USA"
8,-122.422219,37.772979,00:00:17,"61 Gough Street, San Francisco, CA 94102, USA"
8,-122.422394,37.772865,00:00:23,"1700 Market Street, San Francisco, CA 94102, USA"
8,-122.422503,37.772779,00:00:29,"1710 Market Street, San Francisco, CA 94103, USA"
8,-122.422701,37.772676,00:00:35,"1720 Market Street, San Francisco, CA 94103, USA"
8,-122.422806,37.772606,00:00:41,"1720 Market Street, San Francisco, CA 94102, USA"
8,-122.42284,37.772566,00:00:53,"1720 Market Street, San Francisco, CA 94102, USA"
8,-122.422852,37.772508,00:01:05,"1748 Market Street #201, San Francisco, CA 94102, USA"
8,-122.423011,37.772387,00:01:41,"1760 Market Street, San Francisco, CA 94103, USA"
8,-122.423328,37.772099,00:01:47,"1772 Market Street, San Francisco, CA 94103, USA"
8,-122.423783,37.771704,00:01:53,"1800 Market Street, San Francisco, CA 94102, USA"
8,-122.424081,37.771481,00:01:59,"1817 Market Street, San Francisco, CA 94103, USA"
8,-122.424179,37.7714,00:02:05,"1817 Market Street, San Francisco, CA 94103, USA"
8,-122.42422,37.771352,00:02:17,"1844 Market Street, San Francisco, CA 94102, USA"
8,-122.424327,37.771248,00:02:23,"1828 Market Street, San Francisco, CA 94103, USA"
8,-122.424781,37.770904,00:02:29,"1878 Market Street, San Francisco, CA 94102, USA"
8,-122.425283,37.77052,00:02:35,"1900 Market Street, San Francisco, CA 94102, USA"
8,-122.425553,37.770337,00:02:41,"1930 Market Street, San Francisco, CA 94103, USA"
8,-122.425832,37.770128,00:02:47,"1946 Market Street, San Francisco, CA 94103, USA"
8,-122.426331,37.769756,00:02:53,"Market St & Buchanan St, San Francisco, CA 94102, USA"
8,-122.426902,37.7693,00:02:59,"2010 Market Street, San Francisco, CA 94114, USA"
8,-122.427065,37.769132,00:03:05,"2020 Market Street, San Francisco, CA 94114, USA"
8,-122.427103,37.769092,00:03:11,"2020 Market Street, San Francisco, CA 94114, USA"
8,-122.427172,37.768979,00:03:35,"2020 Market Street, San Francisco, CA 94114, USA"
8,-122.427634,37.768595,00:03:41,"2024-2046 Market Street, San Francisco, CA 94114, USA"
8,-122.427913,37.768372,00:03:47,"2056-2060 Market Street, San Francisco, CA 94114, USA"
8,-122.427961,37.768337,00:03:53,"2060-2066 Market Street, San Francisco, CA 94114, USA"
8,-122.428138,37.768244,00:03:59,"2068 Market Street, San Francisco, CA 94114, USA"
8,-122.428581,37.767942,00:04:05,"2086 Market Street, San Francisco, CA 94114, USA"
8,-122.429094,37.767482,00:04:11,"2018 Market Street, San Francisco, CA 94114, USA"
8,-122.429606,37.767031,00:04:17,"2128-2140 Market Street, San Francisco, CA 94114, USA"
8,-122.429986,37.766732,00:04:23,"2154 Market Street, San Francisco, CA 94103, USA"
8,-122.430058,37.76668,00:04:29,"2152-2154 Market Street, San Francisco, CA 94114, USA"
8,-122.430109,37.766633,00:04:35,"2152-2154 Market Street, San Francisco, CA 94114, USA"
8,-122.430211,37.76658,00:04:53,"2152-2154 Market Street, San Francisco, CA 94114, USA"
8,-122.430594,37.766367,00:04:59,"2156-2186 Market Street, San Francisco, CA 94114, USA"
8,-122.431137,37.76591,00:05:05,"2250-2256 Market Street, San Francisco, CA 94114, USA"
8,-122.431806,37.765353,00:05:11,"2258-2262 Market Street, San Francisco, CA 94114, USA"
8,-122.432298,37.764962,00:05:23,"2260 Market Street, San Francisco, CA 94103, USA"
8,-122.432486,37.764868,00:05:29,"2276 Market Street, San Francisco, CA 94114, USA"
8,-122.432913,37.764518,00:05:35,"2298 Market Street, San Francisco, CA 94114, USA"
8,-122.434173,37.763435,00:05:41,"2338 Market Street, San Francisco, CA 94117, USA"
8,-122.434953,37.762847,00:05:47,"2390 Market Street, San Francisco, CA 94103, USA"
8,-122.435935,37.762291,00:05:53,"2454-2498 Market Street, San Francisco, CA 94114, USA"
8,-122.436074,37.762224,00:05:59,"2454-2498 Market Street, San Francisco, CA 94114, USA"
8,-122.436892,37.761957,00:06:05,"2561-2599 Market Street, San Francisco, CA 94114, USA"
8,-122.438886,37.761652,00:06:11,"2750 Market Street, San Francisco, CA 94114, USA"
8,-122.439955,37.761284,00:06:17,"2808 Market Street, San Francisco, CA 94114, USA"
8,-122.440068,37.76121,00:06:23,"143-149 Ord Street, San Francisco, CA 94114, USA"
8,-122.44072,37.761064,00:06:29,"2913-2999 Market Street, San Francisco, CA 94114, USA"
8,-122.441411,37.76104,00:06:35,"3017 Market Street, San Francisco, CA 94103, USA"
8,-122.442324,37.761048,00:06:41,"3051-3053 Market Street, San Francisco, CA 94114, USA"
8,-122.443118,37.760851,00:06:47,"3062-3074 Market Street, San Francisco, CA 94114, USA"
8,-122.444591,37.759977,00:06:56,"3100-3116 Market Street, San Francisco, CA 94114, USA"
8,-122.444698,37.759913,00:06:59,"3100-3116 Market Street, San Francisco, CA 94114, USA"
8,-122.445065,37.759623,00:07:05,"353 Corbett Avenue, San Francisco, CA 94114, USA"
8,-122.445158,37.758902,00:07:18,"3250 Market Street, San Francisco, CA 94114, USA"
8,-122.44457,37.758428,00:07:23,"Clayton & Market Stairway, San Francisco, CA 94114, USA"
8,-122.44334,37.757687,00:07:29,"3358 Market Street, San Francisco, CA 94114, USA"
8,-122.44324,37.757583,00:07:35,"3386 Market Street, San Francisco, CA 94114, USA"
8,-122.442787,37.757019,00:07:41,"3420 Market Street, San Francisco, CA 94114, USA"
8,-122.442322,37.756603,00:07:47,"10 Glendale Street, San Francisco, CA 94114, USA"
8,-122.441602,37.75638,00:07:53,"Twin Peaks, San Francisco, CA, USA"
8,-122.441382,37.75579,00:07:58,"3620 Market Street, San Francisco, CA 94103, USA"
8,-122.442133,37.754493,00:08:04,"767 Corbett Avenue, San Francisco, CA 94131, USA"
8,-122.442206,37.754361,00:08:12,"771 Corbett Avenue, San Francisco, CA 94131, USA"
8,-122.44265,37.753719,00:08:18,"801 Corbett Avenue, San Francisco, CA 94131, USA"
